flow,head,power,rpm,efficiency
0.992752051045731,0.319224733870478,0.9863343656294549,0.6717516448187135,1.4582788335752672
0.9131856177500444,0.3616604852933906,0.9866293073784594,0.6875822368187134,1.5192649632696495
0.8401031849756179,0.4083850170393204,0.9869734060856314,0.6935032894502924,1.5776998751577942
0.7645130135640981,0.4566378755632203,0.9870225630437988,0.7119654605847954,1.6053034657481318
0.7034856681763069,0.49997705061899067,0.9874649756673056,0.7257812500584796,1.61663149141118
0.6459535757319362,0.5409226222350331,0.9877107604581429,0.7390624999298245,1.605587863893534
0.5978487863701779,0.5703139454922621,0.9875632895836406,0.7513569079766083,1.5669957411675906
0.5492952127157281,0.6046068485440811,0.9881531730816497,0.7665296052397661,1.525393942071704
0.5116912911767261,0.6352613057320619,0.9879565452489799,0.7825246710643274,1.4933100785132556
0.4827632364217373,0.665372797564904,0.9893820970358355,0.7928042763976607,1.4735422575368564
0.43752880151694284,0.7015204865894357,0.9893820970358355,0.8129111842807017,1.408025007719169
0.39622341289476964,0.7418780780644785,0.9911025905716954,0.8326480263859649,1.3461128559403048
0.3493059778728805,0.7900418589909792,0.992773927149388,0.8622532895438597,1.2616333712986518
0.3076184969951991,0.8375823687283506,0.9951334611414245,0.8893914473918129,1.1751303793140795
0.26452682412755013,0.8895501710527863,0.9973946812171263,0.914350328888889,1.0707806835061378
0.22172293035132185,0.9452178215849162,0.9967064838027822,0.9509868420116959,0.9543389257908942
0.19169333561227303,0.9660700711580407,0.9631322813744285,0.9594983552748537,0.8726842009921902
0.1472662874939092,0.9778593891765551,0.8979993118025856,0.9749588814970761,0.7278320159999152
0.12034347933656413,0.9848625202881027,0.859509413557489,0.9831414472982456,0.6258567591963888
0.08007081395919817,0.9974092698771728,0.8087794327287027,0.9885690790175439,0.44817224301708586
0.04741260864309915,0.9940527444093777,0.7578036671090792,0.9952302632046783,0.2822760214207432
0.0,0.9806785931369859,0.6760556456766456,0.9932976973099416,0.0
0.9950343351854439,0.3205179229905811,0.9864818365039572,0.6759457236959064,1.4673330651384013
0.9177135939382721,0.36260858372127985,0.9867276212947942,0.6826891447017543,1.5306481486512105
0.8378853501320148,0.4103305125654151,0.985891953005948,0.698314144748538,1.582765220633163
0.7673706198086446,0.4572971177821392,0.987170033918301,0.7096217105964913,1.6133889513492439
0.7035737252731894,0.5014945656885742,0.9866784643366268,0.7256990132397662,1.6230339531167841
0.6468531509803847,0.5424582248167602,0.9876124465418079,0.7397203946666666,1.6125487483371141
0.603332170255682,0.5743845197007346,0.9876124465418079,0.7543174341988303,1.5925756296127405
0.5541837980607608,0.6079106074350963,0.9882023300398171,0.7671874999766082,1.5473019869605715
0.514387892220002,0.6387378479627647,0.9883498009143195,0.7817434210058479,1.5087945953996573
0.4786560692822851,0.668266255522556,0.9888905274541611,0.7949013157426901,1.4680886990000612
0.44007938831243887,0.7054522765411971,0.9897753527011748,0.8132812500584795,1.4236047989954865
0.39730122703905296,0.7459408324838663,0.9913483753625325,0.8371710525380117,1.3568298788428665
0.34858452348126295,0.7937600667034809,0.9928230841075554,0.8630756579181287,1.2648903861762966
0.310261272252713,0.8425446708851368,0.9960182863884383,0.8870065789005848,1.1911888064445677
0.2661628447211069,0.8971123830848033,0.9983286634223074,0.9217927631345029,1.08554579922862
0.2228950576596926,0.9521597543471058,0.9973455242589587,0.95740131574269,0.9658107326608689
0.19063487986462344,0.9682143933213833,0.9575283881433416,0.9626233553216373,0.8748823431025252
0.1469056783371043,0.9792706231127534,0.8906749250356387,0.9729440789707603,0.733076831351905
0.12095751823466533,0.9721310196821372,0.8347834635992725,0.9750822368187134,0.6393096235387636
0.07925492836448933,0.9680525576864141,0.7701420636091038,0.969120065871345,0.45214921458675494
