flow,head,power,rpm,efficiency
0.9901219059616306,0.32176283341285716,0.9867276212947942,0.6840871709941521,1.465394887033855
0.9069315572083114,0.36349493981448333,0.9855970112569434,0.6847861842339181,1.518101872279633
0.837902583826579,0.4102262713770084,0.986924249127464,0.7035773026432749,1.5807405347881922
0.7636971279693892,0.458085012531042,0.9876616034999753,0.7118832237660819,1.6076314011171844
0.7061070783741213,0.5015898991172411,0.987170033918301,0.7239720394853801,1.6283763802177131
0.6411421878954306,0.5371407002410331,0.9874158187091383,0.7381578947368421,1.5829592901978586
0.599437591362189,0.5704302903542086,0.9882514869979845,0.7496710525380117,1.5703862626810439
0.5503666527538027,0.6057812448682633,0.9880057022071475,0.7702713815204679,1.531566627334055
0.5115645172865759,0.6366775715325407,0.9888413704959936,0.7822779606081871,1.4949296219965795
0.4799162536875385,0.6655912076739466,0.9889396844123286,0.7959703947602339,1.4659887617508713
0.4398732922116921,0.7019976977180972,0.9891854692031656,0.8148026314853801,1.4168144059102892
0.3969105179362627,0.7424496026493174,0.9911025905716954,0.839226973754386,1.349486008362266
0.3495141986756968,0.7902451735071802,0.9925281423585508,0.8631578947368421,1.2630229910377826
0.30773653599906325,0.8383927028720182,0.9945435776434154,0.8926809210760234,1.1774165713745444
0.2657827591286644,0.8940710291162026,0.9976896229661308,0.9195312499649123,1.0810126686430879
0.2217250550533914,0.9499311144579807,0.9966573268446148,0.9553865132163742,0.9591541963426253
0.19248348870413948,0.968023318475054,0.9598387651772108,0.9659128290058479,0.8810659654727023
0.14792978473462942,0.9796830319892611,0.8901833554539645,0.9828947368421053,0.7389059307888061
0.12061827413755982,0.9893536631529974,0.8611807501351816,0.9844572367719298,0.6289234285240366
0.08108842821151079,0.9998500640440726,0.8128594602565994,0.9897615131695906,0.4526950097723406
0.0474058804198789,0.9957108796861531,0.7547067787445313,0.9861430920233919,0.2838668175946038
0.0,0.9862671584022036,0.6788084353340216,0.9901726974502923,0.0
0.9914316667485069,0.3227166436866865,0.9850562847171016,0.6801398025730994,1.4741800000751903
0.9124621566953611,0.3667018013190148,0.9863835225876222,0.6861430920233917,1.5396056874270136
0.8403822291807527,0.4128627642655222,0.9868259352111292,0.6979440789707603,1.5957668243174776
0.7703226572562825,0.4606208681339447,0.9870225630437988,0.7130345394152047,1.6316109500787432
0.7086298079647053,0.5043250573445532,0.9866784643366268,0.7289884869239767,1.6439239573871247
0.6463529016820085,0.5418366535817796,0.9873175047928033,0.7397615131695906,1.6099361669195413
0.5968955033749712,0.5757778021211212,0.9876124465418079,0.7570312499649122,1.579407081201765
0.5541581835969223,0.6111609877658379,0.9881531730816497,0.7699835525614035,1.555580592727444
0.5157940908730353,0.641477426070864,0.9882023300398171,0.7840871709941521,1.5196349641653115
0.48158237422708056,0.6705556177738774,0.9888413704959936,0.8028371710877192,1.4821978246138683
0.43928286111436377,0.7062609107307157,0.9893820970358355,0.8185032894502924,1.4232224723835225
0.39540764533906464,0.7466779326028019,0.9907584918645235,0.8414473684210526,1.3525022174984194
0.35082384142356926,0.7942406097422741,0.9913975323207,0.8686677630877193,1.2756183721764218
0.30799209044242903,0.8433344695826864,0.9949368333087548,0.8946134867836258,1.18487167247838
0.2653018682269219,0.897907893628293,0.9971980533844566,0.9254523025964912,1.0842216779175977
0.22368946015569816,0.9533542781284103,0.9962640711792753,0.9559621711345029,0.9715223216675689
0.19345813675904555,0.9671368943836847,0.9591505677628668,0.964226973754386,0.8853511875276958
0.14684760314720313,0.973286988503346,0.8806960625276508,0.9745476974035087,0.7365617055297542
0.11890493799647205,0.969017111670464,0.8289337855773484,0.9752467104561403,0.6308685923632588
0.07861303226147623,0.9663175164839454,0.7649805830015238,0.9721217105964912,0.4507039860453236
0.046657277057372624,0.9622387144973925,0.7161185665830998,0.9804276315321637,0.2845408946513153
0.0,0.9544790357914467,0.6497075160989038,0.9776315789473684,0.0
0.9850315919589943,0.32228635129253297,0.9854495403824411,0.6812499999064328,1.4621269847184275
0.9188451158293137,0.3649369089216925,0.9853020695079387,0.6897203946666667,1.5446074171141393
0.8388922228349758,0.41267270939168227,0.9849579708007669,0.7004523025964912,1.595223831372597
0.7717094975126821,0.4614539136650406,0.987170033918301,0.7132401315555555,1.6372599024660945
0.7065965861231458,0.5051602108187938,0.987170033918301,0.7259046051929824,1.641104051350536
0.6422758344885418,0.5429715429715429,0.987514132625473,0.7437911184093567,1.6028125780748532
0.5976877811689072,0.5762523613213104,0.9870225630437988,0.7557154604912281,1.5837529083489081
0.5542053991984679,0.6112406136181695,0.9868259352111292,0.770723684116959,1.5580084588489538
0.5143299350691047,0.6422045304594044,0.9880548591653148,0.7845805920935673,1.5172652775743392
0.4810583990889278,0.6708945206329895,0.9887922135378263,0.8007812500584794,1.4814070916864441
0.44009874670907256,0.7069391924361016,0.9889888413704959,0.8178865132163742,1.4278027375742444
0.3976705710821438,0.7474894227152904,0.9918891019023742,0.8409950658245613,1.3601687621801475
0.3502592608680872,0.7952518784663339,0.9914466892788674,0.8668585527017544,1.2751238656396173
